,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,tra_itrdice_0_DSC1,tra_itrdice_0_DSC2,tra_itrdice_0_DSC3,tra_itrdice_0_DSC_mean,tra_itrloss_0_mean,tra_itrdice_1_DSC1,tra_itrdice_1_DSC2,tra_itrdice_1_DSC3,tra_itrdice_1_DSC_mean,tra_itrloss_1_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean,val_itrdice_0_DSC1,val_itrdice_0_DSC2,val_itrdice_0_DSC3,val_itrdice_0_DSC_mean,val_itrloss_0_mean,val_itrdice_1_DSC1,val_itrdice_1_DSC2,val_itrdice_1_DSC3,val_itrdice_1_DSC_mean,val_itrloss_1_mean
30,0.0001078919866179981,0.25407904730393327,0.6215645670890808,0.7300124168395996,0.8259292244911194,0.7258354028066,0.6215400695800781,0.7301291227340698,0.8273038268089294,0.7263243397076925,0.12692006620076987,0.5920588970184326,0.6961280107498169,0.8033729195594788,0.6971866091092428,0.12715898018616892,0.25166176127062906,0.7601063251495361,0.8110758066177368,0.8863416910171509,0.819174607594808,0.6010475754737854,0.7650212049484253,0.8410216569900513,0.735696812470754,0.12567160891162024,0.5585880875587463,0.7147634625434875,0.8140431642532349,0.6957982381184896,0.12599015219344034
31,0.00010004999999999999,0.2399896695063664,0.6475434899330139,0.7324436902999878,0.8264938592910767,0.7354936798413595,0.6402832865715027,0.7339551448822021,0.8273749351501465,0.7338711222012838,0.11992772118403364,0.6144002676010132,0.6978518962860107,0.8100329637527466,0.7074283758799235,0.12006194958320031,0.24206516312228307,0.782406747341156,0.8139309883117676,0.8972628712654114,0.8312002023061117,0.6358137726783752,0.7705514430999756,0.8527201414108276,0.7530284523963928,0.12099877215094038,0.6093259453773499,0.7206430435180664,0.8260687589645386,0.7186792492866516,0.12106639146804811
32,9.220801338200191e-05,0.23533564301637502,0.6447948217391968,0.7339022755622864,0.8289284110069275,0.7358751694361368,0.6448949575424194,0.7349319458007812,0.8295177221298218,0.7364482084910074,0.11761216819286346,0.621809720993042,0.7014134526252747,0.8130481839179993,0.7120904525121053,0.11772347470888724,0.2455269085036384,0.7640225887298584,0.8055726885795593,0.8811721205711365,0.8169224659601847,0.6209418773651123,0.7634329795837402,0.8425781726837158,0.7423176765441895,0.12262922012143665,0.6116313338279724,0.7172561287879944,0.8180345296859741,0.715640664100647,0.1228976870576541
33,8.441437521922895e-05,0.2306270454938595,0.6475082635879517,0.7379266619682312,0.8276140093803406,0.7376829783121744,0.6452304124832153,0.738526463508606,0.8280842304229736,0.7372803688049316,0.11528339867408458,0.6294573545455933,0.7037686705589294,0.8139251470565796,0.7157170573870341,0.11534364716364788,0.23690513637330798,0.7844231128692627,0.8136205077171326,0.8940012454986572,0.8306816220283508,0.6460947394371033,0.7691329717636108,0.8496714234352112,0.7549663782119751,0.11834320922692618,0.6338369846343994,0.7063800096511841,0.8295025825500488,0.7232398589452108,0.11856192797422409
34,7.671713588260225e-05,0.22714566473777473,0.647867739200592,0.7360468506813049,0.8245549201965332,0.7361565033594767,0.6468688249588013,0.7367207407951355,0.8250954747200012,0.736228346824646,0.11351161633546537,0.6211420893669128,0.6957610845565796,0.8048573732376099,0.7072535157203674,0.11363404989242552,0.23161732918686337,0.7796523571014404,0.8172752857208252,0.8978731632232666,0.8316002686818441,0.625417172908783,0.7719460129737854,0.8514960408210754,0.749619742234548,0.11578745262490378,0.6154510378837585,0.7240892052650452,0.8421105742454529,0.7272169391314188,0.11582987871434954
35,6.9163751412224e-05,0.21771962963617764,0.6680595278739929,0.7412230372428894,0.8320196270942688,0.7471007307370504,0.6693359613418579,0.7416871786117554,0.8323318958282471,0.7477850119272867,0.10875828094207325,0.6448646783828735,0.7068250775337219,0.813629686832428,0.7217731475830078,0.10896134835023145,0.22713818616337247,0.769568681716919,0.8200094103813171,0.8994956612586975,0.8296912511189779,0.6209372282028198,0.7719528675079346,0.8479030728340149,0.7469310561815897,0.11345510151651171,0.609977662563324,0.7316828966140747,0.8323152661323547,0.7246586084365845,0.11368308348788156
36,6.180079093510928e-05,0.20666773089995744,0.687210738658905,0.7464074492454529,0.8324311971664429,0.7553497950236002,0.6849128603935242,0.74726402759552,0.8329441547393799,0.7550403475761414,0.10333699389145923,0.6655496954917908,0.7185207605361938,0.8198261260986328,0.7346321940422058,0.10333073769624418,0.2262214491764704,0.7760762572288513,0.8160812258720398,0.8975905179977417,0.8299160003662109,0.6364597082138062,0.7729347348213196,0.8530267477035522,0.7541403969128927,0.11309470749563642,0.6145444512367249,0.7373255491256714,0.8363768458366394,0.7294156153996786,0.11312674035628636
37,5.4673649551032295e-05,0.19952587806261504,0.700205385684967,0.7535635828971863,0.8423572778701782,0.7653754154841105,0.6941335797309875,0.754082202911377,0.8426608443260193,0.7636255423227946,0.09978788013641654,0.6824259161949158,0.7265371680259705,0.8290084004402161,0.7459904948870341,0.09973799872856873,0.23431975808408526,0.7164781093597412,0.8185800909996033,0.8974926471710205,0.8108502825101217,0.5812864899635315,0.7759754061698914,0.8528322577476501,0.736698051293691,0.11706382532914482,0.5636328458786011,0.7351534366607666,0.8439780473709106,0.7142547766367594,0.11725593325164585
38,4.782626845664091e-05,0.19498154016641472,0.7116472721099854,0.7567011713981628,0.8372089266777039,0.768519123395284,0.7063542008399963,0.7572851777076721,0.8377262949943542,0.7671218911806742,0.09748247197041146,0.6788963675498962,0.7262831330299377,0.8257548809051514,0.7436447938283285,0.09749906762288167,0.2266536149713728,0.7532058358192444,0.816920816898346,0.8985063433647156,0.8228776653607687,0.6219733357429504,0.7748290300369263,0.8516141176223755,0.7494721611340841,0.11327622052696015,0.6001520156860352,0.7359490990638733,0.838521420955658,0.7248741785685221,0.1133773957689603
39,4.1300864033367316e-05,0.18929159755890182,0.7127323746681213,0.7608832120895386,0.8395047783851624,0.771040121714274,0.7072044014930725,0.7617145776748657,0.8403778672218323,0.7697656154632568,0.09462623825440039,0.6977929472923279,0.7278604507446289,0.8280213475227356,0.7512249151865641,0.09466535896062853,0.2233825193511115,0.7669971585273743,0.8172011971473694,0.8926834464073181,0.8256272673606873,0.6131238341331482,0.771154522895813,0.8494526147842407,0.7445769906044006,0.1116865873336792,0.6010991334915161,0.7350004315376282,0.8313032388687134,0.7224676012992859,0.11169593135515851
40,3.513766756939815e-05,0.18573123491727386,0.7080988883972168,0.7608117461204529,0.8442823886871338,0.7710643410682678,0.7031129598617554,0.7612922191619873,0.8444312214851379,0.7696121335029602,0.09285713743705015,0.6934321522712708,0.7348647117614746,0.8295841217041016,0.7526269952456156,0.09287409656322917,0.21856132315264806,0.7677160501480103,0.8156339526176453,0.9025347828865051,0.8286282618840536,0.6307936906814575,0.7728416323661804,0.8553236126899719,0.7529863119125366,0.10928359693951076,0.6180332899093628,0.7349740862846375,0.8386053442955017,0.7305375734965006,0.10927772588200041
41,2.9374677220404572e-05,0.1824208360451919,0.7365447282791138,0.7687092423439026,0.8434901833534241,0.7829147179921468,0.7343533039093018,0.7697626948356628,0.8442864418029785,0.7828008135159811,0.09118633281726103,0.7222862839698792,0.7355369925498962,0.8279484510421753,0.7619239091873169,0.09123450208168764,0.22234388225608406,0.7650233507156372,0.8175027966499329,0.8956459164619446,0.8260573546091715,0.6247140169143677,0.770006000995636,0.8507388234138489,0.7484862804412842,0.11102132201194763,0.6052087545394897,0.7409543991088867,0.841515302658081,0.7292261521021525,0.11132256189982094
42,2.40474237382769e-05,0.17785159601615028,0.7299082279205322,0.771596372127533,0.8449572920799255,0.7821539640426636,0.7281762957572937,0.7719373106956482,0.844855785369873,0.7816564639409384,0.08895419411934338,0.7072461247444153,0.7452813982963562,0.8328967094421387,0.7618080774943033,0.08889740304305004,0.2212072703573439,0.7650083899497986,0.8159178495407104,0.8993014097213745,0.8267425497372946,0.6294863820075989,0.7740175127983093,0.8550359606742859,0.7528466184933981,0.11058874444829093,0.617590069770813,0.737353503704071,0.8415752053260803,0.7321729262669882,0.11061852607462141
43,1.9188751412224008e-05,0.17579829945014072,0.7365415692329407,0.7736430764198303,0.8460747003555298,0.785419782002767,0.7316259741783142,0.774033784866333,0.8459475636482239,0.7838691075642904,0.08789264147098251,0.7237646579742432,0.743689239025116,0.8359360098838806,0.7677966356277466,0.08790565729141234,0.22717750933435227,0.7674098014831543,0.8121146559715271,0.882332444190979,0.8206189672152201,0.603755533695221,0.7667877078056335,0.8335967063903809,0.7347133159637451,0.11346835792064666,0.5889892578125,0.7258694171905518,0.811714231967926,0.7088576356569926,0.11370915008915793
