,tra_lr_mean,tra_sup_loss_mean,tra_sup_dice_DSC1,tra_sup_dice_DSC2,tra_sup_dice_DSC3,tra_sup_dice_DSC_mean,val_loss_mean,val_dice_DSC1,val_dice_DSC2,val_dice_DSC3,val_dice_DSC_mean
46,2.6873301859347097e-05,0.8053521675828069,0.44742119312286377,0.6239458918571472,0.7470511198043823,0.6061394015947977,0.8078914721806845,0.6449002623558044,0.6618298292160034,0.8043177723884583,0.7036826213200887
47,2.6214889037780206e-05,0.8046337178459875,0.4469429552555084,0.6059521436691284,0.7399457097053528,0.5976136028766632,0.8041460355122884,0.6693553924560547,0.6795603036880493,0.8316392302513123,0.7268516421318054
48,2.5548965248549136e-05,0.8041544295387497,0.4581299424171448,0.6013328433036804,0.7283830046653748,0.5959485967954,0.8012491318914626,0.6807783842086792,0.7023934721946716,0.8292408585548401,0.7374709049860636
49,2.4876341817213376e-05,0.8006961868133072,0.5007820129394531,0.6339312791824341,0.7525047659873962,0.6290726860364279,0.8012755301263598,0.6787185668945312,0.7023030519485474,0.8162041902542114,0.73240860303243
50,2.4197838231814305e-05,0.8003548324843985,0.5016825199127197,0.6390447020530701,0.7568286061286926,0.6325186093648275,0.7993098444408839,0.7156931161880493,0.6997044086456299,0.8276058435440063,0.7476677894592285
51,2.3514281144455266e-05,0.8005446640797599,0.4994467496871948,0.6360577940940857,0.750645637512207,0.6287167270978292,0.7985102785958185,0.7062113881111145,0.7134583592414856,0.8434286713600159,0.754366139570872
52,2.2826503364153312e-05,0.7976710904895522,0.5250765681266785,0.6483020186424255,0.7597716450691223,0.6443834106127421,0.7982471148173014,0.6608341932296753,0.71368807554245,0.8292683362960815,0.734596868356069
53,2.213534284218969e-05,0.7966438478525772,0.5400005578994751,0.6636924147605896,0.7744109034538269,0.6593679587046305,0.7998257345623442,0.68800288438797,0.6920779347419739,0.8221767544746399,0.7340858578681946
54,2.1441641651195305e-05,0.7964962643605691,0.530198872089386,0.6508716344833374,0.7606222033500671,0.6472309033075968,0.7953218128946092,0.7190494537353516,0.7370589375495911,0.853151261806488,0.7697532176971436
55,2.07462449592149e-05,0.7949115243958842,0.5554670095443726,0.6726148128509521,0.7809014916419983,0.6696611046791077,0.7948682983716329,0.7425719499588013,0.7270597815513611,0.8483970761299133,0.7726762692133585
56,2.0050000000000003e-05,0.7942831198006499,0.561183750629425,0.6695173382759094,0.7733581066131592,0.6680197318394979,0.7969883945253161,0.6853736042976379,0.7126755714416504,0.824074387550354,0.7407078544298807
57,1.9353755040785115e-05,0.7941195067064265,0.5580077171325684,0.6758212447166443,0.7816216349601746,0.671816865603129,0.7947682446903651,0.7359896898269653,0.7326651811599731,0.8334667682647705,0.7673738797505697
58,1.8658358348804704e-05,0.7926543364186344,0.5655292272567749,0.6833007335662842,0.7879427075386047,0.6789242227872213,0.7938337379031711,0.7334023714065552,0.7413733601570129,0.847395122051239,0.7740569512049357
